target_mode,knob,knob_value,f_mod_hz,rc,mh_mean_V,mh_pkpk_V,mh_std_V,error_std_codes,error_pkpk_codes,target_pkpk_codes,drift_V
iadc_value,adc_dead_zone,2,25,0,0.7329546297801656,0.004229736328124956,0.0014148898935780248,9.015057458102888,38.0,0.0,-8.235609675069625e-05
iadc_value,ctrl_dec,125,100,0,0.7329516182039444,0.004229736328124956,0.001414287352589849,6.174157453450415,30.0,0.0,-8.03468477707637e-05
iadc_value,ctrl_dec,500,1000,0,0.7333007812500001,0.00201416015625,0.0005872235489803884,131.4321493592952,369.0,0.0,-8.200613807277057e-05
iadc_value,ctrl_dec,500,200,0,0.7329528808593752,0.004229736328124956,0.0014163158168187977,11.541774547084625,58.0,0.0,-6.491749796962299e-05
iadc_value,step_size_track,56,25,0,0.732972564390796,0.005639648437499978,0.0017026259937905606,75.84428367050452,285.0,0.0,-8.62758896922291e-05
iadc_value,ctrl_dec,500,2000,0,0.7334014892578125,0.001007080078125,0.0003021240234375148,139.8274430379481,387.0,0.0,-2.373861891569515e-05
iadc_value,ctrl_dec,500,5000,0,0.7330993652343752,0.0004028320312500222,0.00014242263048802096,139.47878884714086,394.0,0.0,-4.316112530072334e-06
iadc_value,ctrl_dec,500,100,0,0.732952570511123,0.004229736328124956,0.0014160661531038869,9.781896934390414,41.0,0.0,-7.910848665654223e-05
iadc_value,ctrl_dec,1000,200,0,0.7328957988698288,0.004229736328124956,0.001348999267581391,27.936247703305266,94.0,0.0,-5.687400562828581e-05
iadc_value,ctrl_dec,125,50,0,0.7329514219005011,0.004229736328124956,0.0014136326183204922,5.894391948469517,28.0,0.0,-8.268242582781918e-05
iadc_value,ctrl_dec,500,50,0,0.7329544823172901,0.004229736328124956,0.0014141137535932154,9.1480528224727,40.0,0.0,-7.964781625944925e-05
iadc_value,ctrl_dec,1000,100,0,0.7329535989200369,0.004229736328124956,0.001415930325417624,11.527215084566077,58.0,0.0,-6.097007173540642e-05
iadc_value,ctrl_dec,1000,500,0,0.7333007812500001,0.00201416015625,0.0005872235489803884,131.34488402169865,369.0,0.0,-8.200613807277057e-05
iadc_value,ctrl_dec,1000,1000,0,0.7334014892578125,0.001007080078125,0.0003021240234375148,139.62549106485548,387.0,0.0,-2.373861891569515e-05
iadc_value,ctrl_dec,1000,2000,0,0.7333612060546876,0.0006042480468750888,0.00018127441406251308,146.3994882267736,411.0,0.0,-4.316112531205793e-07
iadc_value,ctrl_dec,1000,5000,0,0.7332000732421876,0.0002014160156250666,0.0001007080078125333,10.0,20.0,0.0,-2.158056264990045e-06
iadc_value,ctrl_dec,1000,50,0,0.7329527501864268,0.004229736328124956,0.0014152539531860104,9.86093691014523,42.0,0.0,-7.818526580576005e-05
iadc_value,ctrl_dec,2000,50,0,0.7329525218290442,0.004229736328124956,0.0014169677730234058,11.41756133264628,59.0,0.0,-5.300610090951958e-05
iadc_value,ctrl_dec,2000,100,0,0.7328972324357764,0.004229736328124956,0.0013490007910145125,27.964518331867698,95.0,0.0,-5.904733953528164e-05
iadc_value,ctrl_dec,2000,25,0,0.732952570511123,0.004229736328124956,0.001416015039479173,9.909999558667607,43.0,0.0,-7.728512547683554e-05
iadc_value,ctrl_dec,1000,25,0,0.732953673417629,0.004229736328124956,0.0014140754513150735,9.093582292929947,41.0,0.0,-7.759133615163548e-05
iadc_value,ctrl_dec,500,25,0,0.7329542252400763,0.004229736328124956,0.0014142052204894973,9.027624159719903,37.0,0.0,-8.220454843578602e-05
iadc_value,ctrl_dec,2000,200,0,0.7330288696289062,0.002618408203124978,0.0007409986227431852,120.49243582829892,363.0,0.0,-4.461010593675151e-05
peak_ratio,step_size_track,8,200,0,0.7331690171185663,0.0008056640624999334,0.00022384727755124406,9.10833009766507,39.0,448.0,1.3055689879070187e-05
peak_ratio,step_size_track,8,500,0,0.7331504385811942,0.0008056640624999334,0.00023247021734330015,10.026250621773437,43.0,448.0,8.242233463813189e-05
iadc_value,ctrl_dec,2000,500,0,0.7334014892578125,0.001007080078125,0.0003021240234375148,139.6363110906329,387.0,0.0,-2.373861891569515e-05
peak_ratio,step_size_track,8,100,0,0.7331690792522719,0.0008056640624999334,0.00022345208478771208,9.002871174499681,38.0,448.0,1.0636273550595845e-05
iadc_value,ctrl_dec,2000,1000,0,0.7333612060546876,0.0006042480468750888,0.00018127441406251308,146.2551878985662,410.0,0.0,-4.316112531205793e-07
iadc_value,ctrl_dec,2000,2000,0,0.7332806396484376,0.0004028320312500222,0.00014099121093751174,146.34067636400164,411.0,0.0,3.0212787713301823e-06
peak_ratio,step_size_track,8,1000,0,0.733153315952846,0.0008056640624999334,0.0002385953199836113,12.474054195057215,50.0,448.0,4.357732186713538e-05
iadc_value,ctrl_dec,125,25,0,0.7329518407312171,0.004229736328124956,0.001413730670387503,5.712868137061221,30.0,0.0,-8.381613780148051e-05
peak_ratio,step_size_track,8,2000,0,0.7331684221540179,0.0008056640624999334,0.00024991757630094143,20.006502769380372,58.0,428.0,1.6709521366618086e-05
peak_ratio,step_size_track,8,5000,0,0.7330993652343752,0.0004028320312500222,0.00014242263048802096,21.717833063157652,57.0,448.0,4.316112529554287e-06
iadc_value,ctrl_dec,2000,5000,0,0.7332000732421876,0.0002014160156250666,0.0001007080078125333,9.5,19.0,0.0,-2.158056264990045e-06
peak_ratio,step_size_track,8,50,0,0.7331676723168717,0.0008056640624999334,0.000223130934521993,8.824761829536408,39.0,448.0,9.20916144441228e-06
peak_ratio,step_size_track,16,500,0,0.7331223842075895,0.0008056640624999334,0.00028186495366664267,21.602047510193405,80.0,448.0,8.706215560771629e-05
peak_ratio,step_size_track,16,1000,0,0.7331396484375001,0.0008056640624999334,0.00028198242187498065,22.511897081411902,81.0,448.0,4.229790279486261e-05
peak_ratio,step_size_track,16,2000,0,0.7331396484375001,0.0008056640624999334,0.00028198242187498065,26.66480903393697,94.0,428.0,2.1580562650451587e-05
peak_ratio,step_size_track,16,200,0,0.7331402946920956,0.0008056640624999334,0.0002748756471925207,20.511725017876994,76.0,448.0,1.4438057042304505e-05
peak_ratio,step_size_track,16,5000,0,0.733099365234375,0.0008056640624999334,0.0002848452609760027,30.33035036166289,65.0,448.0,8.632225060224236e-06
peak_ratio,step_size_track,32,500,0,0.733099365234375,0.0008056640624999334,0.0004028320312499667,44.24856218118325,137.0,448.0,8.632225060224236e-06
